,VISIT_AREA_NM,output,tourist_id,weighted_similarity,tourist_x,tourist_address_x,theme2,star,Like,scrap,telephone_x,소개,주요목적,평균 소요 시간,상세 정보,경사도(난이도),X_COORD,Y_COORD,요금 정보,편의시설,장소 특성,평일_시작,평일_끝,주말_시작,주말_끝,category,category_match,score
1371,,,CNTS_300000000015841,0.6404461315063981,라니멜레,제주특별자치도 제주시 조천읍 조천우회로 527,"['함덕', '우쿨렐레', '이색체험']",,0.0,1.0,(+82) 010-9749-1322,하와이 우쿨렐레를 쉽고 재밌게 체험하는 곳,,1.5,,중,,,유료,,실내,10:00:00,22:00:00,10:00:00,22:00:00,자연관광지,0.0,0.6404461315063981
1372,,,CONT_000000000500653,0.6400403503405564,토산봉,제주특별자치도 서귀포시 표선면 토산리 산 13,"['친구', '혼자', '맑음', '오름', '자연경관', '도보여행', '도보']",,0.0,2.0,(+82) 064-787-3307,토산리를 지켜주는 수호자,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6400403503405564
1373,,,CNTS_000000000019536,0.6399670172641256,가메오름,제주특별자치도 제주시 애월읍 봉성리 산 125,"['오름', '걷기/등산', '맑음', '자연경관', '도보여행', '도보']",,1.0,11.0,(+82) --,낮고 작은 분화구를 가진 가메 오름,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6399670172641256
1374,,,CNTS_200000000014204,0.6398741820715927,커브커피스토어,제주특별자치도 제주시 벌랑6길 6,"['쿠키', '핸드드립커피', '음식', '카페']",,0.0,1.0,(+82),커브커피스토어는 삼양 바닷가 해안을 따라 지나다 보면 이름처럼 커브길에 위치해있다.,,1.8,"소형견, 중형견, 대형견 동반입장 / 실내 리드줄, 배변봉투 / 패드 필수",,126.577426,33.52610648,,"화장실,무료 WIFI",,11:00:00,21:00:00,11:00:00,21:00:00,테마파크,0.0,0.6398741820715927
1375,,,CNTS_000000000022868,0.6398383960764158,불카분낭,제주특별자치도 제주시 조천읍 선흘리 1136-2,"['4.3', '문화유적지', '문화관광', '제주4.3', '역사유적', '어트랙션']",,1.0,3.0,(+82) --,선흘리가 초토화되면서 같이 탔지만 지금껏 살아있는 나무,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6398383960764158
1376,,,CNTS_300000000016099,0.6397450321391599,담화헌,제주특별자치도 제주시 주르레길 55,"['옹기', '그릇', '흙', '제주옹기', '원데이체험', '원데이클래스', '러닝홀리데이인제주']",,0.0,1.0,(+82) 010-9087-2953,제주 흙으로 빚는 숨쉬는 제주 옹기,,1.5,매주 월요일 정기휴무,,126.4804229,33.44932945,"유료,1인 9만원",,,10:00:00,18:00:00,10:00:00,18:00:00,자연관광지,0.0,0.6397450321391599
1377,,,CNTS_300000000012682,0.6395381446309008,엠버퓨어힐호텔&리조트,제주특별자치도 제주시 1100로 2671-30,"['반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_숙소']",5.0,0.0,2.0,(+82) 064-801-3333,한라산의 숨겨진 빛나는 보석이라 불리는 이곳은 해발 520m 지대에 위치해 제주 자연을 온전히 담은 곳이다.,,1.569672131147541,"소형견, 중형견 입장가능 / 10kg 이하 입장 가능 / 최대 2마리까지 입실 가능 / 1마리 추가 입실 시 추가 비용 50,000원 / 호텔 부지내 이동시 전용 유모차 이용 필수 / 산책 허용 구간 이동시 리드줄 착용 필수 / 1년 이내 광견병 예방접종 증명서 제출",,,,,"공용주차장,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설",,,,,,자연관광지,0.0,0.6395381446309008
1378,,,CNTS_300000000012717,0.6392486624804138,베콩스,제주특별자치도 제주시 조천읍 신북로 479-2,"['애견호텔', '애견놀이터', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,0.0,0.0,(+82) 0507-1323-3560,안락함과 건강을 최우선으로 생각하는 베콩스는 반려견의 소중한 하루하루를 다채롭게 채울 수 있도록 최선을 다하고 있다.,,1.569672131147541,"소형견, 중형견, 대형견 입장가능 / 대형견은 사전문의 후 방문 / 맹견류 입장 불가 / 예약 시 예약금 1만원 선불",,,,,"공용주차장,화장실,무료 WIFI,엘리베이터",,10:00:00,20:00:00,10:00:00,20:00:00,자연관광지,0.0,0.6392486624804138
1379,,,CNTS_200000000014288,0.6390326179761765,제라펫,제주특별자치도 제주시 용담로20길 28,"['반려동물', '반려동물동반입장', '반려동물공간_기타', '애견미용실']",,0.0,1.0,(+82),제라펫은 제주 공항 근처에 위치한 반려견 미용실이다.,,1.8,"소형견, 중형견, 대형견 입장 가능 / 15Kg 미만까지만 이용 가능 / 첫 이용 시 5차 접종내역 또는 1년 이내 정기 접종 내역 필수 확인 / 매주 수요일 정기휴일",,,,,"공용주차장,화장실,무료 WIFI",,13:00:00,19:00:00,13:00:00,19:00:00,테마파크,0.0,0.6390326179761765
1380,,,CONT_000000000501144,0.6389915625309495,휘닉스 아일랜드 제주,제주특별자치도 서귀포시 성산읍 섭지코지로 107,"['반려동물', '반려동물동반입장', '리조트', '성산', '4성급호텔', '수영장', '휴양콘도', '주차장', '공공와이파이존', '어린이놀이방', '교통', '양식레스토랑', '조식포함', '주방기구', '가족', '무장애관광', '반려동물동반_숙소', '안전여행스탬프']",5.0,3.0,84.0,(+82) 02-1577-0069,섭지코지 주변에 위치한 자연친화적인 해양종합리조트,,1.569672131147541,,,,,,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터",,,,,,자연관광지,0.0,0.6389915625309495
1381,,,CONT_000000000500861,0.6384917178650715,르페도라,제주특별자치도 서귀포시 남원읍 신례중앙로 6,"['제주서귀포애견펜션', '1000평잔디운동장', '서귀포애견셀프목욕', '애견전용히노끼스파', '무장애관광', '반려동물', '반려동물동반_숙소', '반려동물동반입장']",5.0,0.0,9.0,(+82) 067-732-7002,한라산이 보이는 1000평 잔디운동장에서 반려견과 함께 하세요,,1.8,,,,,,"공용주차장,현금결제,카드결제,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설",,,,,,테마파크,0.0,0.6384917178650715
1382,,,CNTS_300000000012706,0.6384877021668132,제주와싱톤,제주특별자치도 서귀포시 성산읍 신천서로50번길 22-56,"['침대방', '가족실', '해수욕장', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_숙소']",,0.0,1.0,(+82) 010-2689-1512,"제주, 섬 안의 작은 유럽, 제주와싱톤은 자연과 함께 편안함과 휴식, 그리고 즐거움을 위한 모든 것이 준비된 곳이다.",,1.569672131147541,소형견 입장가능 / 5kg 미만 소형견 1마리만 가능 / 침대 위 금지 / 반려견만 두고 외출 금지 / 반려견 용품 별도 지참,,,,,"공용주차장,화장실,무료 WIFI",,,,,,자연관광지,0.0,0.6384877021668132
1383,,,CNTS_200000000014284,0.6382683247711033,멍더랜드,제주특별자치도 제주시 월광로 147,"['반려동물', '반려동물동반입장', '반려동물공간_기타', '애견미용실']",,0.0,0.0,(+82) 064-713-1067,멍더랜드는 제주 공항 주변에 위치한 반려견 유치원이다.,,1.569672131147541,"소형견, 중형견, 대형견 입장 가능 / 15Kg 미만까지만 이용 가능 / 첫 이용 시 5차 접종 내역 또는 1년 이내 정기 접종 내역 필수 확인 / 매주 일요일 정기휴무",,,,,"공용주차장,화장실,무료 WIFI",,08:00:00,19:00:00,08:00:00,19:00:00,자연관광지,0.0,0.6382683247711033
1384,,,CNTS_200000000014196,0.6381307951346707,돌담넘는고양이,제주특별자치도 제주시 구좌읍 해맞이해안로 2478,"['해산물', '해돋이', '전복콩나물국밥', '전복얼큰해물라면', '음식', '식당']",5.0,0.0,6.0,(+82) 010-5824-8773,돌담넘는고양이는 구좌읍 종달리의 해안도로에 위치해 성산일출봉과 우도가 훤히 보이는 해장국집이다.,,1.569672131147541,"매주 일요일 정기 휴무 / 소형견, 중형견 입장가능 / 리드줄이나 케이지 안에 들어가도 자리에 가만히 돌아나니지 않게끔 케어하면 동반 입장가능 / kg 제한 없음",,,,,"화장실,무료 WIFI",,07:00:00,14:00:00,07:00:00,14:00:00,자연관광지,0.0,0.6381307951346707
1385,,,CNTS_300000000015859,0.6379333375278966,비고르서프,제주특별자치도 서귀포시 안덕면 형제해안로 70,"['서귀포', '안덕면', '사계리', '서핑', '이색체험']",,0.0,0.0,(+82) 0507-1446-4801,한적한 사계리 바다에서 만끽하는 서핑,,3.0,,중,,,유료,,실외,08:00:00,19:00:00,08:00:00,19:00:00,레저스포츠,0.0,0.6379333375278966
1386,,,CONT_000000000500345,0.6378021419677725,성널오름,제주특별자치도 서귀포시 남원읍 신례리,"['오름', '걷기/등산', '봄', '자연경관', '도보여행', '도보', '한라산', '언택트']",5.0,0.0,61.0,(+82) 064-710-7826,널판지로 성을 쌓은것 처럼 보이는 바위 절벽,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6378021419677725
1387,,,CNTS_000000000022573,0.6371069450548302,예이츠산장,서귀포시 남원읍 516로 918,"['펜션', '숙소', '주차장', '바비큐', '공공와이파이존', '수영장', '노래방', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_숙소']",4.0,1.0,6.0,(+82) 064-767-3746,"남원 중산간, 공기 맑은 한라산 밑자락에 위치한 산장",,1.569672131147541,"소형견 입장가능 / 5kg미만 소형견만 가능 / 1마리, 1박당 10,000원 / 1객실당 3마리까지 가능 / 반려견용품 개별준비 / 반려동물 잔디시설",,,,,"공용주차장,무료 WIFI,화장실,유도 및 안내시설,경보 및 피난시설",,,,,,자연관광지,0.0,0.6371069450548302
1388,,,CNTS_000000000019005,0.6370743468876529,제주올레 11코스,제주특별자치도 서귀포시 대정읍 동일리 3168,"['올레', '걷기/등산', '친구', '혼자', '봄', '가을', '자연경관', '도보여행', '도보']",5.0,1.0,20.0,(+82) 064-762-2190,"모슬봉의 정상에서, 신평곶자왈의 안에서 느끼는 자연의 아름다움",,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6370743468876529
1389,,,CNTS_200000000014290,0.6370546818660465,삐삐그루밍,제주특별자치도 서귀포시 대정읍 중산간서로 2269,"['반려동물', '반려동물동반입장', '반려동물공간_기타', '애견미용실', '애견유치원', '애견호텔']",,0.0,0.0,(+82),삐삐그루밍은 제주 영어교육도시 내에 위치한 반려견 놀이터다.,,1.8,"소형견, 중형견, 대형견 입장 가능 / 15Kg 미만까지만 이용 가능 / 첫 이용 시 5차 접종 내역 또는 1년 이내 정기 접종 내역 필수 확인",,,,,"공용주차장,화장실,무료 WIFI",,09:00:00,19:00:00,09:00:00,19:00:00,테마파크,0.0,0.6370546818660465
1390,,,CNTS_000000000018726,0.6366375778367581,제주올레 14-1코스,제주특별자치도 서귀포시 안덕면 서광리 산 50-22,"['올레', '걷기', '친구', '혼자', '봄', '자연경관', '도보여행', '도보']",3.0,0.0,20.0,(+82) 064-762-2190,‘곶자왈’로 통하는 올레 14-1코스,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6366375778367581
1391,,,CONT_000000000500693,0.6364789683832002,함덕해수욕장,제주특별자치도 제주시 조천읍 조함해안로 525,"['제주여행', '제주해수욕장', '제주바다', '물놀이', '모래사장', '제주여름', '함덕해변', '제주동쪽']",5.0,69.0,1912.0,(+82) 064-728-3989,에매랄드처럼 빛나는 '한국의 몰디브',,1.5,"함덕 종합상황실: 064-728-3989 (해수욕장 개장기간 변동.) / 소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수",,126.6692389,33.54306157,무료,"공용주차장,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설",실외,,,,,자연관광지,0.0,0.6364789683832002
1392,,,CONT_000000000500159,0.6363683772664246,동알오름,제주특별자치도 서귀포시 대정읍 상모리 153,"['일몰', '오름', '걷기/등산', '자연경관', '도보여행', '도보']",,0.0,5.0,(+82),한 폭의 그림과같은 경치를 간직한 동알오름,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6363683772664246
1393,,,CNTS_300000000012744,0.6363210595784592,튼튼동물병원,제주특별자치도 제주시 중앙로 351,"['반려동물병원', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,0.0,0.0,(+82) 064-757-7582,튼튼동물병원은 제주 이도2동에 위치한 병원이다.,,1.8,"설, 추석 외 연중무휴 / 점심 및 휴게시간 : 12:30 ~ 13:30 / 야간/응급진료 전화연결 후 진료 가능 / 사료 및 간식 구입 가능",,,,,"공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설",,09:00:00,20:30:00,10:00:00,17:30:00,테마파크,0.0,0.6363210595784592
1394,,,CNTS_200000000014331,0.6360265633516936,소노벨제주,제주특별자치도 제주시 조천읍 신북로 577,"['반려동물', '반려동물동반입장', '반려동물동반_숙소', '숙소']",,0.0,12.0,(+82) 1588-4888,소노벨 제주는 제주공항에서 불과 30분 거리에 위치한 청정한 해수욕장을 갖춘 함덕에 속해있다.,,1.569672131147541,"소형견 입장 가능 / 보호자 성인 기준으로 1인당 2마리 가능 / 소형견 12kg 이하로 스위트 객실 기준 기본 1마리 또는 추가로 1마리까지 가능 / 1.5m 리드줄 제공 (입실 시 대여, 퇴실 시 반납)",,,,,"공용주차장,화장실,무료 WIFI,엘리베이터,유도 및 안내시설,경보 및 피난시설",,,,,,자연관광지,0.0,0.6360265633516936
1395,,,CNTS_300000000012741,0.6354831326199386,삼화훈동물병원,제주특별자치도 제주시 동화로 12,"['반려동물병원', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,0.0,0.0,(+82) 064-756-8275,삼화 훈 동물병원은 화북주공아파트와 동중학교 사이에 있는 큰길가 건물에 위치한 동물병원이다.,,1.4776119402985075,"매월 둘째, 넷째 수요일 정기휴무 / 공휴일 진료 가능 / 점심 및 휴게시간 : 12:00 ~ 13:00 / 야간/응급 진료 불가 / 사료 및 간식 판매",,,,,"공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설",,09:30:00,18:30:00,10:00:00,18:00:00,"전시회, 박물관 등 문화시설",0.0,0.6354831326199386
1396,,,CNTS_300000000015861,0.6352847275237211,서프론트,제주특별자치도 제주시 애월읍 곽지5길 21,"['애월', '곽지', '서핑', '이색체험']",,0.0,0.0,(+82) 010-6463-4857,푸른 곽지해수욕장에서 신나는 서핑체험,,2.5,,중,,,유료,,실외,08:00:00,20:00:00,08:00:00,20:00:00,레저스포츠,0.0,0.6352847275237211
1397,,,CNTS_300000000013115,0.6350330697041415,구두미포구,-,"['제주도', '제주여행', '제주올레길', '제주스노쿨링', '제주바다', '제주해변', '제주다이빙', '다이빙']",,0.0,0.0,(+82),낮에는 스노쿨링과 다이버 성지... 저녁엔 일몰스팟... ‘구두미포구’,물놀이,2.5,,하,,,무료,,실외,,,,,자연관광지,0.0,0.6350330697041415
1398,,,CNTS_300000000012851,0.634134195452266,쇠소깍 전통 조각배 체험,제주특별자치도 서귀포시 쇠소깍로 104,"['제주도', '쇠소깍', '서귀포가볼만한곳', '쇠소깍카약', '제주여행', '서귀포관광지', '제주체험', '제주아이와가볼만한곳']",5.0,1.0,25.0,(+82) 064-732-9998,‘명승’ 쇠소깍에서 전통배체험 하세요,"해양스포츠,물놀이,포토스팟",1.0,연중무휴 미성년자끼리 승선불가 임산부 및 48개월 미만 승선불가 애완동물 동반 금지,,,,"N/A,조각배 2인(1척) 2만원/ 성인(2인) + 소인(1인) 25,000원","공용주차장,화장실",,09:00:00,18:00:00,09:00:00,18:00:00,자연관광지,0.0,0.634134195452266
1399,,,CONT_000000000500253,0.6340901093440644,부대악오름,제주특별자치도 제주시 조천읍 선흘리 산 103,"['오름', '걷기/등산', '자연경관', '도보여행', '도보']",,0.0,4.0,(+82),일제시대 때 일본군 부대가 주둔했다 하여 붙여진 부대악,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6340901093440644
1400,,,CNTS_000000000020789,0.6340806363114075,소노캄제주,제주특별자치도 서귀포시 표선면 일주동로 6347-17,"['반려동물', '반려동물동반입장', '반려동물동반_숙소', '숙소']",4.0,4.0,60.0,(+82) 1588-4888,소노캄 제주는 자연친화적 리조트로 주변 자연 경관과 조화를 이루도록 8층 높이로 설계되어 외국 휴양지의 편안한 느낌을 선사한다.,,1.569672131147541,"소형견 입장 가능 / 보호자 성인 기준으로 1인당 2마리 가능 / 소형견 12kg 이하로 스위트 객실 기준 기본 1마리 또는 추가로 1마리까지 가능 / 1.5m 리드줄 제공(입실 시 대여, 퇴실 시 반납) / 객실 내 반려동물 방석, 식기, 배변판, 배변시트 3ea, 탈취제, 접착 테이프, 물티슈, 펫 계단 비품 제공",,,,,"공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,엘리베이터",,,,,,자연관광지,0.0,0.6340806363114075
1401,,,CNTS_200000000014276,0.6337589924253468,놀멍쉬멍고르멍,제주특별자치도 서귀포시 현청로 51,"['반려동물', '반려동물동반입장', '반려동물동반_식당카페', '반려동물동반_관광지']",,0.0,1.0,(+82) 0507-1409-2405,놀멍쉬멍고르멍은 서귀포시 서흥동에 위치한 소형견 전용 애견카페다.,,1.569672131147541,"소형견, 중형견 입장 가능 / 돌봄서비스는 운동장 및 카페 이용을 3개월 이내 이용한 경우에만 이용 가능 / 예방접종 4차 미만의 어린 반려견은 입장 불가 / 소형견 전용 운동장 - 13kg이하 가능 / 중형견 혼종(믹스) 7kg 이하 가능 / 지면에서 등높이 40cm까지 입장 가능 / 이 외 견종은 사전 전화 문의 후 이용 가능",,,,,"공용주차장,화장실,무료 WIFI",,10:00:00,18:30:00,10:00:00,18:30:00,자연관광지,0.0,0.6337589924253468
1402,,,CNTS_300000000016085,0.6337414932712088,오후 세시의 고양이,제주특별자치도 제주시 설촌로6길 18,"['휴식/힐링', '오일파스텔', '미술', '예술', '러닝홀리데이인제주']",,0.0,0.0,(+82) 0507-1462-0244,오일 파스텔로 기록하는 행복,,1.5,"상담 시 시간 협의해 조율 / 카카오톡 채널, 인스타그램 DM 문의",,,,"유료,한달살이 클래스 총 4회 16만원 ㅣ 정규 클래스 총 4회 14만원 ㅣ 오일 파스텔 원데이 클래스 5만원",,실내,,,,,테마파크,0.0,0.6337414932712088
1403,,,CONT_000000000501056,0.6336593547643932,제주야자원,제주특별자치도 서귀포시 표선면 풍천로273번길 143-13,"['캠핑', '언택트', '민박', '단체여행객', '주차장', '공공와이파이존', '반려동물보호소', '정원', '글램핑', '독채', '펜션', '반려동물동반입장', '반려동물', '반려동물동반_숙소']",,0.0,0.0,(+82) 064-787-7112,2만여평의 야자나무 식물원에 자리한 독립 별장형 펜션,,1.569672131147541,,,,,,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설",,,,,,자연관광지,0.0,0.6336593547643932
1404,,,CNTS_300000000012667,0.6336349462447938,카페씨닉,제주특별자치도 제주시 구좌읍 해맞이해안로 402,"['돼지잠봉뵈르', '에그인헬', '갈레트', '브라운토스트', '너트라떼']",,0.0,1.0,(+82) 0507-1384-0132,월정리 바닷가가 한눈에 보이는 곳에 위치한 카페씨닉은 ‘경치가 좋은’이라는 뜻을 따서 지은 이름이다.,,1.569672131147541,"매주 수요일 정기휴무 / 소형견, 중형견, 대형견 입장가능 / 반려동물 실내배변 금지 / 반려동물 동반입장 시 리드줄 착용 필수",,,,,"공용주차장,화장실,무료 WIFI",,10:00:00,19:00:00,10:00:00,19:00:00,자연관광지,0.0,0.6336349462447938
1405,,,CNTS_000000000020799,0.6335531723360119,블란디야,제주특별자치도 서귀포시 법환로 15,"['숙소', '펜션', '휴양펜션', '올레길', '수상레저', '바비큐', '반려동물보호소', '교통', '반려동물동반입장', '반려동물', '반려동물동반_숙소']",3.0,0.0,3.0,(+82) 064-739-1182,청정제주의 깨끗한 이미지를 연상케하는 펜션,,1.569672131147541,,,,,,"공용주차장,현금결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설",,,,,,자연관광지,0.0,0.6335531723360119
1406,,,CONT_000000000500854,0.6335462263555991,레프트핸더 게스트하우스,제주특별자치도 제주시 구좌읍 상도북2길 17-12,"['게스트하우스', '숙소', '독채', '민박', '반려동물보호소', '해수욕장', '공공와이파이존', '조식포함', '반려동물동반입장', '반려동물', '반려동물동반_숙소']",5.0,0.0,2.0,(+82) 010-8311-5120,구좌에 위치하며 평등을 추구하는 게스트하우스,,1.569672131147541,입실 16시 퇴실 10시,,,,,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설",,,,,,자연관광지,0.0,0.6335462263555991
136,양가형제노형,0.7989174986360006,CNTS_300000000012657,0.46816998145799305,양가형제노형,제주특별자치도 제주시 노형4길 10,"['햄버거', '더블패티', '어니언링', '감자튀김']",,0.0,1.0,(+82) 0507-1379-9338,양가형제노형은 수제버거 전문 브랜드이다.,,1.8,"라스트 오더 : 18:30 / 브레이크 타임 : 15:00 ~ 16:00 / 소형견, 중형견, 대형견 입장가능 / 반려동물 동반입장 시 리드줄 착용 필수",,126.4752776,33.48181748,,"화장실,무료 WIFI,유도 및 안내시설",,11:30:00,19:00:00,11:30:00,19:00:00,테마파크,0.0,0.6335437400469968
1407,,,CNTS_200000000010337,0.633325536717264,WE호텔 웰니스센터,제주특별자치도 서귀포시 1100로 453-95,"['웰니스', '뷰티', '스파', '테라피', '헬스케어', '호텔', '어트랙션', '럭셔리트래블인제주']",,6.0,13.0,(+82) 064-730-1462,"WE 호텔은 대한민국 최초로 관광과 헬스케어 서비스가 융합된 맞춤형 헬스리조트로, 웰니스 센터에서는 다양한 미네랄 성분이 함유된 물을 이용한 수(水) 치료 프로그램과 헬스케어 서비스를 제공한다",,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.633325536717264
1408,,,CNTS_000000000020231,0.6333066939805846,제주올레 2코스,제주특별자치도 서귀포시 성산읍 고성리 2563-3,"['올레', '걷기/등산', '친구', '봄', '가을', '자연경관', '도보여행', '도보']",3.0,3.0,33.0,(+82) 064-762-2190,광치기해변에서 온평포구 까지,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6333066939805846
1409,,,CNTS_200000000014238,0.6332892199604387,카페델보스케,제주특별자치도 서귀포시 산록남로 2847-37,"['나무늘보', '한라봉', '청귤', '벨기에초콜릿', '델모카', '크로플', '눈꽃빙수', '음식', '카페']",,0.0,3.0,(+82),카페델보스케는 스페인어로 ‘숲속의 카페’라는 뜻처럼 상효 수목원 내에 위치해있다.,,1.569672131147541,"11월~2월(동절기) 09:30-17:00 //소형견, 중형견, 대형견 입장 가능 / 케이지, 리드줄 필수 / 야외테라스석 반려견 동반 가능 / 소형견, 중형견 케이지 이용 시 실내 동반 가능 / 피크닉 이용은 사전 문의",,,,,"공용주차장,화장실,무료 WIFI",,09:00:00,17:00:00,09:00:00,17:00:00,자연관광지,0.0,0.6332892199604387
1410,,,CNTS_300000000012712,0.6331282829750928,댕댕스위트,제주특별자치도 제주시 애월읍 하귀9길 2,"['애견간식', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,1.0,1.0,(+82) 0507-1391-6144,"반려동물의 건강하고 활기찬 하루를 위해 수제간식을 제공하는 이곳은 무방부제, 무첨가믈, 무색소에 건강한 재료만을 갖고 직접 만든 수제간식을 판매하는 곳이다.",,1.569672131147541,"매주 토요일 정기휴무 / 소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지, 리드줄 / 배변봉투 필수",,,,,"공용주차장,화장실,무료 WIFI",,11:00:00,19:00:00,11:00:00,19:00:00,자연관광지,0.0,0.6331282829750928
1411,,,CONT_000000000500241,0.6326564670545668,베릿네오름,제주특별자치도 서귀포시 중문상로17번길 51,"['오름', '걷기/등산', '자연경관', '도보여행', '도보']",5.0,1.0,7.0,(+82) 064-760-4831,가족과 함께 걷기 좋은길 베릿네오름,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6326564670545668
1412,,,CNTS_300000000012703,0.632540309689427,제이펜션,제주특별자치도 서귀포시 안덕면 화순서서로64번길 20,"['복층', '와이파이', '해수욕장', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_숙소']",,0.0,0.0,(+82) 064-794-6789,안덕면 화순리 곶자알 생태숲 인근에 위치한 펜션,,1.569672131147541,소형견 입장가능 / 10kg 미만만 가능 / 객실당 최대 2마리 / 반려동물 잔디시설,,,,,"공용주차장,화장실,무료 WIFI,유도 및 안내시설",,,,,,자연관광지,0.0,0.632540309689427
1413,,,CNTS_300000000012663,0.6324446182203832,카페달보름,제주특별자치도 제주시 구좌읍 대수길 24,"['한라봉에이드', '평대바다에이드']",,0.0,2.0,(+82) 0507-1415-0189,본채와 2개의 별관으로 구성된 cafe달보름은 제주의 가옥을 그대로 품어 편안함과 안락함을 제공하는 곳이다.,,1.8,"소형견, 중형견, 대형견 입장가능 / 반려동물 동반입장 시 펫티켓 준수 / 대형견 입장 시 실외만 입장 가능",,,,,"공용주차장,화장실,무료 WIFI,유도 및 안내시설",,09:00:00,18:00:00,09:00:00,18:00:00,테마파크,0.0,0.6324446182203832
1414,,,CNTS_200000000014274,0.6324379879663529,놀자개,제주특별자치도 제주시 오광로 143,"['반려동물', '반려동물동반입장', '반려동물공간_기타', '애견미용실', '애견호텔', '애견유치원']",,0.0,0.0,(+82) 0507-1336-3083,"놀자개는 제주시 노형동에 위치한 반려견 놀이터다. 반려견을 위한 유치원과 호텔, 미용실도 운영하는 놀자개는 개별 온돌 난방 시스템을 통해 반려동물의 안락한 잠자리를 마련하였다.",,1.569672131147541,"소형견, 중형견 입장 가능 / 호텔 및 유치원 5kg 이하, 10kg 이하 애견만 이용 가능 / 미용은 소형견(4kg/6kg/8kg/10kg), 중형견(4kg/6kg/8kg/10kg/12kg), 특수견(4kg/6kg/8kg/10kg/12kg) 가능함, 연중무휴",,,,,,,09:00:00,19:00:00,09:00:00,19:00:00,자연관광지,0.0,0.6324379879663529
1415,,,CONT_000000000500486,0.632091134220759,웃세오름,제주특별자치도 제주시 애월읍 평화로,"['오름', '걷기/등산', '친구', '자연경관', '도보여행', '도보']",,0.0,13.0,(+82) 064-710-7826,3개의 웃세오름 중 막내인 족은오름,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.632091134220759
1417,,,CNTS_000000000021251,0.6320258322305486,고내봉,제주특별자치도 제주시 애월읍 고내리 산 3-1,"['오름', '걷기/등산', '맑음', '봄', '자연경관', '도보여행', '도보']",5.0,0.0,5.0,(+82) 064-799-3277,올레 15코스의 마지막 종점 고내봉,,1.569672131147541,,,,,,화장실,,,,,,자연관광지,0.0,0.6320258322305486
1416,,,CONT_000000000500484,0.6316157705286428,웃세오름,제주특별자치도 제주시 애월읍 1100로 1579-25,"['오름', '걷기/등산', '친구', '자연경관', '도보여행', '도보']",,1.0,5.0,(+82) 064-710-7826,길게 누워있다고 하여 붙여진 누운오름,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6316157705286428
1418,,,CNTS_300000000016071,0.631487933924872,제주프리다이빙스쿨,제주특별자치도 서귀포시 보목로 88-1,"['레져', '체험', '프리다이빙', '입문코스.', 'AIDA', '러닝홀리데이인제주']",,0.0,0.0,(+82) 010-2001-3315,중력을 거스르고 삶의 방향성을 찾는 여정,,1.7794117647058822,교육프로그램별 1~4일 소요(1일 8시간 이상 훈련),,,,"유료,프로그램별 상이",,,09:00:00,18:00:00,09:00:00,18:00:00,레저스포츠,0.0,0.631487933924872
