tourist_id,tourist_x,tourist_address_x,theme2,star,Like,scrap,telephone_x,소개,주요목적,평균 소요 시간,상세 정보,경사도(난이도),X_COORD,Y_COORD,요금 정보,편의시설,장소 특성,평일_시작,평일_끝,주말_시작,주말_끝,category,img_url
CNTS_000000000019919,토종닭유통특구교래삼다수마을,제주특별자치도 제주시 조천읍 교래리,"['체험관광', '마을산책', '마을관광', '어트랙션']",,0,3,(+82) 064-784-7146,삼다수 본사가 있는 삼다수 마을,,1.569672131147541,"설, 추석 (연휴 포함)",,126.678365038104,33.4312654842168,,"공용주차장,화장실",,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b671ed77-20be-4b88-97d2-7989eeeff389.jpg
CNTS_300000000012744,튼튼동물병원,제주특별자치도 제주시 중앙로 351,"['반려동물병원', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,0,0,(+82) 064-757-7582,튼튼동물병원은 제주 이도2동에 위치한 병원이다.,,1.8,"설, 추석 외 연중무휴 / 점심 및 휴게시간 : 12:30 ~ 13:30 / 야간/응급진료 전화연결 후 진료 가능 / 사료 및 간식 구입 가능",,126.538017477882,33.4905671923711,,"공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설",,09:00:00,20:30:00,10:00:00,17:30:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/29/aa82b25b-66b1-490e-a35d-c2aae47991d4.jpg
CNTS_200000000008597,팀케이,제주특별자치도 제주시 고사마루길 67-4,"['체험관광', '해변', '액티비티', '체험', '레저/체험', '어트랙션']",,1,9,(+82) 0507-1335-2535,"원하는 곳에서 대여, 반납 서비스를 제공하는 킥보드 렌털숍.",체험,2.5,,하,126.473018424689,33.4753068712913,"유료,20,000원 2시간대여 / 30,000원 3시간이상 종일대여","공용주차장,현금결제,카드결제,화장실",실외,10:00:00,19:00:00,10:00:00,19:00:00,"전시회, 박물관 등 문화시설",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201904/10/1c3748ff-c2c7-4287-9069-fc1d06ca441f.png
CONT_000000000500659,파군봉,제주특별자치도 제주시 애월읍 하귀1리 688-1,"['오름', '걷기/등산', '자연경관', '도보여행', '도보']",,0,1,(+82),하귀리 마을의 유일한 오름,,1.569672131147541,,,126.412265660906,33.4791774780816,,공용주차장,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c3d23d31-1380-4d56-8eb7-4246d96c94e4.jpg
CNTS_200000000014189,파더스가든,제주특별자치도 서귀포시 안덕면 병악로 44-33,"['반려동물', '반려동물동반입장', '테마공원', '반려동물동반_관광지']",,0,10,(+82) 070-8861-8899,파더스가든은 1966년부터 가꿔온 조경수농장을 힐링과 치유의 장소로 제공하고자 2021년부터 관광농원으로 지정하여 약 50여 년 만에 오픈한 공간이다.,,1.569672131147541,동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수 대형견은 보호자가 컨트롤 가능한 경우,,126.3657532,33.27994208,,"공용주차장,화장실,무료 WIFI,흡연구역,유도 및 안내시설",,09:00:00,18:00:00,09:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/06/6f16d893-c01b-448c-a3f4-4ad4e4a6489c.jpg
CNTS_300000000015886,파인더웨이브,제주특별자치도 제주시 애월읍 일주서로 6079,"['애월', '곽지', '서핑', '윈드서핑', '이색체험']",,0,0,(+82) 010-9297-4222,입문하기 딱 좋은 곽지해수욕장 서핑샵,,2.5,,중,126.3086931,33.45341269,유료,,실외,07:00:00,23:00:00,07:00:00,23:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/20/6cdaa37c-58ef-4966-b890-b2f8e23b930c.jpg
CNTS_200000000010333,파파빌레,제주특별자치도 제주시 조천읍 남조로 2185,"['웰니스', '자연', '숲', '치유', '현무암', '부모', '자연경관', '체험', '어트랙션', '안전여행스탬프']",,4,52,(+82) 064-783-5599,‘파파빌레’는 드넓은 공간에 다양한 제주의 땅속 현무암의 모습을 보여주는 돌을 소재로 한 관광지다,,1.569672131147541,1~2월 기상악화로 운영 중단 / 반려동물 동반 입장 가능,,126.6608498,33.46044258,,,,11:00:00,16:00:00,11:00:00,16:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202207/06/03f2393c-4658-47f8-a5cf-5ddc1c551466.jpg
CNTS_300000000012722,퍼피홀릭,제주특별자치도 제주시 승천로 81,"['애견미용실', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,0,0,(+82),"아라동에 위치한 퍼피홀릭은 소형견, 중형견, 특수견종 강아지들의 목욕과 미용을 할 수 있는 곳이다.",,1.8,"매주 월요일, 화요일 정기휴무 / 소형견, 중형견 입장가능 / 전화, 문자, 카톡 예약문의 언제든 가능",,126.543559475834,33.4918615017363,,"공용주차장,화장실",,09:30:00,19:00:00,09:30:00,19:00:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/23/7a8450bd-452d-4b5e-a9e6-34691b7a7a9c.jpg
CNTS_200000000014235,펫마마스푸드,제주특별자치도 서귀포시 대정읍 상모대서로44번길 8,"['반려동물', '반려동물동반입장', '사골닭죽', '토마토미트볼', '돼지안심카레', '화식', '양사골', '우유껌', '말고기육포', '꿀꿀칩', '반려동물공간_기타', '쇼핑']",,0,1,(+82) 0507-1347-4504,"펫마마스푸드는 청정 제주를 담아 사료와 간식, 베이커리를 핸드메이드로 반려동물의 올바른 먹거리를 만드는 곳이다.",,1.8,"정기휴무 - 매주 토요일, 매주 일요일 / 직원 호출 가능 시간 : 10:00 ~ 17:00 / 소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 / 리드줄, 배변봉투 필수",,126.257959772687,33.2259726552314,,,,00:00:00,00:00:00,00:00:00,00:00:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/23/824bd82a-84b5-45c6-b772-1b08c437d835.jpg
CNTS_300000000012730,펫소풍,제주특별자치도 서귀포시 안덕면 화순서서로 458,"['반려견호텔링', '반려견유치원', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,0,0,"(+82) 반려동물,반려동물동반입장,혼저옵서개,반려동물공간_기타",산방산 근처에 위치한 펫소풍은 반려동물을 위한 다양한 용품이 갖춰져 있다.,,1.569672131147541,"소형견, 중형견, 대형견 입장가능",,126.304829112981,33.282792218687,,"공용주차장,무료 WIFI",,09:00:00,20:00:00,09:00:00,20:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/23/765764e7-ac99-4528-8328-6b6c7e2d2ca2.jpg
CNTS_300000000012723,펫플러스,제주특별자치도 제주시 신광로 52,"['애견용품', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,0,0,(+82) 064-742-1550,"펫 플러스는 제주도 내 최대 규모의 애견용품 할인매장으로써, 매장의 마스코트‘신’이라는 강아지가 손님을 반겨준다.",,1.8,"소형견, 중형견, 대형견 입장가능 / 반려동물 안고 입장 / 대형견은 리드줄을 짧게 하여 입장",,126.489615229505,33.4874520797513,,"공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설",,09:00:00,00:00:00,09:00:00,00:00:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/23/27d39614-8a79-4f96-bb1b-a017c91b3091.jpg
CNTS_200000000015141,편백포레스트,제주특별자치도 서귀포시 남원읍 서성로 544-97,"['서귀포', '남원', '흑염소', '목장', '농장']",,0,2,(+82) 064-805-5099,편백나무 숲에서 만나는 귀여운 흑염소,,2.5,,하,126.659681372501,33.3174868189232,유료,,실외,09:00:00,17:00:00,09:00:00,17:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/20/579204ea-7e8e-4c8d-aac9-04b507db5096.jpg
CNTS_200000000014231,평대리멍석,제주특별자치도 제주시 구좌읍 해맞이해안로 1308,"['해물라면', '해물전골', '해물볶음', '음식', '식당']",,0,4,(+82) 064-782-8983,평대리멍석은 구좌읍 평대리의 해안도로에 위치한 해산물 식당이다.,,1.569672131147541,"매주 수요일 휴무, 유선전화 오픈유무 확인 가능 //소형견, 중형견, 대형견 입장 가능 / 리드줄, 배변봉투 필수",,126.8503797,33.53068417,,"공용주차장,화장실,무료 WIFI",,09:30:00,21:00:00,09:30:00,21:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/08/2571a27c-a13a-4514-b130-14be4f49b276.jpg
CNTS_000000000021512,평대리불턱,제주특별자치도 제주시 구좌읍 해맞이해안로 1240-3,"['문화유적지', '역사유적', '어트랙션']",,0,7,(+82) --,평대리 도께동산 해녀불턱,,1.569672131147541,,,126.846265637444,33.5324642970109,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7b3cd76f-6691-4a34-826c-f6b7a102b707.jpg
CNTS_200000000014229,평대우유차,"제주특별자치도 제주시 조천읍 신북로 551, 가동 1층 102호","['멸균우유', '유당불내증', '코코넛우유', '음식', '카페']",,0,2,(+82) 0507-1332-7355,평대우유차는 구좌읍 해안도로에 위치해 누구나 즐길 수 있도록 다양한 종류의 우유를 제공하는 수제 우유 집이다.,,1.569672131147541,"매주 월요일 휴무 //소형견, 중형견, 대형견 입장 가능 / 실내에서 주문 시 입장 가능 / 남아 애완견은 실내에서 안고 있지 않을 경우 매너벨트 착용 / 리드줄, 배변봉투 필수",,126.668422755364,33.5412692716274,,"공용주차장,화장실,무료 WIFI",,10:00:00,19:30:00,10:00:00,19:30:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/22/3da2c3db-0211-4cbb-9a5b-962ccbfd1795.jpg
CNTS_000000000021475,평대해변,제주특별자치도 제주시 구좌읍 평대리 1994-20,"['해변', '경관/포토', '친구', '커플', '여름', '자연경관', '포토스팟']",,0,16,(+82) 064-728-7783,눈앞에 펼쳐지는 에메랄드 빛 장관,,1.569672131147541,,,126.840546430131,33.5332595782055,,"공용주차장,화장실",,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/391e9f07-97bf-44e3-8ee1-c284460468a9.jpg
CNTS_000000000021099,평수포구,제주특별자치도 제주시 한림읍 한림해안로 297-1,"['포구', '해변', '문화유적지', '역사유적']",,0,2,(+82) --,비양도가 보이는 한림항 근처의 고요한 포구,,1.569672131147541,연중무휴,,126.263631569281,33.4276280691095,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/09446c6d-7034-47cb-b5d7-e2b92022c19e.jpg
CNTS_200000000008314,포레스트 사파리,제주특별자치도 제주시 조천읍 선교로 474-1,"['아이', '테마파크', '동물', '체험', '어린이', '어트랙션', '어린이동물농장']",,0,35,(+82) 064-783-0300,조천에 위치한 동물원 테마파크.,,1.569672131147541,"매표 마감 16:20, 연중무휴(폭설, 태풍 제외)",,126.7094967,33.4630825,"유료,성인, 어린이(24개월 이상~) 11,000원 / 도민 1,000원 할인",,,10:00:00,17:20:00,10:00:00,17:20:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202304/05/6d600090-7b69-480f-bae4-a3d6172ecc2a.JPG
CNTS_200000000014280,포브독,제주특별자치도 제주시 연북로 74,"['반려동물', '반려동물동반입장', '반려동물공간_기타', '애견유치원']",,0,0,(+82) 070-8287-1465,"포브독은 긍정 강화(KPA), BAP(Behavi or Adjustment Training), Fear free 교육 기반으로 보호자와 반려견의 올바른 관계 형성을 돕는 반려견 교육센터다.",,1.8,"소형견 입장 가능 / 11kg 미만 반려견만 이용 가능 / 모든 교육 서비스는 방문 전 설문 인터뷰와 방문 후 사전 성향 테스트 후 이용 가능 / 유치원 둘째, 넷째 금요일 정기휴일 / 1:1 교육 및 상담 : 토요일 10:00 ~ 16:20",,126.489189224076,33.4815533683821,,"화장실,무료 WIFI",,09:00:00,19:00:00,10:00:00,19:00:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/15/8fdce24c-22db-4942-9d81-ea8c338e5dd7.jpg
CNTS_200000000007938,폴개협동조합,제주특별자치도 서귀포시 남원읍 원님서로326번길 38-51,"['웰니스', '만남', '즐김', '치유', '체험', '가족', '쇼핑', '관광기념품', '상점/상가']",,3,5,(+82) 064-764-0116,"유기농 블루베리, 감귤, 인형체험 등을 할 수 있는 곳",,1.569672131147541,연중무휴 / 10:00~17:00 (프로그램별 협의),,126.706934163827,33.3031434514225,,,,10:00:00,17:00:00,10:00:00,17:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202108/03/a6c92dc2-c75a-4a12-8ab8-dff447c4d5e1.jpg
CNTS_200000000014232,푸르곤,제주특별자치도 제주시 애월읍 납읍로 84,"['브런치', '베이컨부리또', '칠리새우오픈토스트', '아메리카노', '한라봉착츱주스', '백형과에이드', '음식', '식당']",,0,7,(+82) 0507-1381-8358,푸르곤은 애월읍 중산간에 위치해 한적하면서 다채로운 놀 거리가 가득한 브런치 카페이다.,,1.569672131147541,"매주 화요일 휴무 //소형견, 중형견, 대형견 입장 가능 / 야외 애견 놀이터는 본관 우측 길 건너편과 주차장 옆 언덕길 우측에 있음 / 본관동 루프탑이나 잔디 정원 이용 시 반드시 안고 있거나 애견 가방 지참 / 실내 동반 입증 불가 리드줄 및 배변봉투 필수 / 반려견 놀이터 및 별관 이용 시간 - 10:00~19:00",,126.3365467,33.43775551,,"공용주차장,화장실,무료 WIFI",,10:00:00,19:00:00,10:00:00,19:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/08/7ebcd586-ee7a-4c58-b40f-07fab7d3cea6.jpg
CNTS_300000000013123,푸른바다 체험낚시,"제주특별자치도 서귀포시 남원읍 위미중앙로196번길 6-12 (위미리, 리치웨이빌리지) 위미어부 회센터 앞","['제주낚시', '서귀포위미', '제주체험낚시']",,0,0,(+82) 010-2035-1094,서귀포시 위미항에 위치한 푸른바다 체험낚시,,1.5,연중무휴 매일 09:00~23:00,하,126.662108393412,33.2725117649648,"유료,체험 배낚시 2시간 1인 : 20,000원, 야간 한치 체험 배낚시 4시간 1인 : 60,000원 (성인/청소년/소인 동일 가격), 독선 체험 배낚시 2시간 : 200,000원 (성인/청소년/소인 동일 가격)","공용주차장,현금결제,카드결제",실외,09:00:00,22:00:00,09:00:00,22:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202408/09/5cddd94f-ded2-45aa-ab86-987c9f66c0b0.JPG
CNTS_200000000007659,푸른콩 방주영농조합법인,제주특별자치도 서귀포시 중산간서로 740(중문동),"['체험관광', '휴식/치유', '6차산업', '체험', '어트랙션']",,0,4,(+82) 064-738-7778,"제주 고유 식재료 ‘푸른 콩’으로 만드는 된장과 간장, 고추장",,1.569672131147541,"사전 예약 필수, 체험 내용 사전에 변경될 수 있으니 전화 확인 필수",,126.436120228453,33.2632506665222,,,,08:00:00,20:00:00,08:00:00,20:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/23/b1c53676-456c-4d37-b8db-9b42032b72ef.png
CNTS_000000000022007,풋감마을 소길리 농어촌체험마을,제주시 애월읍 소길1길 15,"['체험관광', '친구', '커플', '흐림', '사계절', '체험', '도보여행', '도보', '마을산책', '마을관광', '어트랙션']",,0,2,(+82) 064-799-8778,옛 '올레'길이 그대로 살아 숨쉬는 마을,,1.569672131147541,,,126.379867954641,33.4400690547454,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/6c47b20f-7efe-4b2c-8ce3-60439bf04087.png
CNTS_300000000012724,퓸퓸몽,제주특별자치도 제주시 신설로2길 5-17,"['애견유치원', '애견호텔', '애견미용실', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,0,0,(+82),"퓸퓸몽은 소형, 중형, 대형견뿐만 아니라 특수견종까지 다양한 서비스를 받을 수 있는 곳이다.",,1.8,"소형견, 중형견, 대형견 입장가능 / 맹견류 이용할 수 없음 / 입실 시 건강수첩 첨부(접종여부 확인)",,126.542560443593,33.4954885369806,,"공용주차장,유도 및 안내시설",,10:00:00,20:00:00,10:00:00,20:00:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/23/3a2687d7-343d-45e8-bde6-91ed8eebefbe.jpg
CNTS_200000000014234,플레이스엉물,제주특별자치도 제주시 구좌읍 종달논길 92,"['스튜', '구좌당근스프', '음식', '식당']",,0,6,(+82) 070-7787-1515,플레이스엉물은 오직 제주도에서 생산되는 식재료를 사용해 깨끗하고 맛있는 브런치를 직접 만들어 제공하는 브런치 카페이다.,,1.569672131147541,"매주 목요일 정기휴무 / 브런치 마감 : 15시 /소형견, 중형견, 대형견 입장 가능 / 크기, 견종 상관없이 반려동물 동반 가능 / 리드줄 필수",,126.9006603,33.4896559,,"공용주차장,화장실,무료 WIFI",,09:00:00,18:00:00,09:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202409/24/9d07b8e9-a15c-493c-a6fc-93dd047d94fc.jpg
CNTS_300000000012679,플레이커피랩,제주특별자치도 서귀포시 서문로28번길 2,"['인생모카', '크림라떼', '녹차슈페너', '딸기주물럭']",,0,0,(+82) 064-762-6661,서귀포 서문로에 위치한 로스터리카페 플레이커피랩은 직접 로스팅한 스페셜티 원두를 사용한다.,,1.8,"소형견, 중형견, 대형견 입장가능 / 반려동물 동반입장 시 케어 가능해야 함",,126.5588212,33.2505817,,"공용주차장,화장실,무료 WIFI",,11:00:00,22:00:00,11:00:00,22:00:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/18/c406ba24-413a-48cd-a61f-451636c02f3e.jpg
CNTS_300000000012786,필코 스튜디오,제주특별자치도 제주시 한경면 저지12길 62-5 (저지리),"['아이', '맑음', '워크숍', '글쓰기', '창의력', '키즈프로그램', '어린이', '영어프로그램']",,0,0,(+82) 010-4049-6488,"제주도의 허파, 곶자왈과 함께하는 창의력 워크샵",,2.5,11월~2월 : 평일 09:00~15:00(점심 포함) / 주말 오전 9:30~15:30 / 이용연령: 2017년생 ~ 2014년생,중,126.263117083786,33.3383456072553,"유료,150,000","공용주차장,현금결제,카드결제,화장실,무료 WIFI",실내+실외,09:00:00,15:00:00,09:30:00,16:30:00,"전시회, 박물관 등 문화시설",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202310/12/7d86b7f3-cbba-4273-bb21-8eb32ca8e9d6.jpeg
CNTS_000000000021452,하논마르,제주특별자치도 서귀포시 서홍동 1003,"['오름', '걷기/등산', '흐림']",,0,2,(+82) --,한반도 유일의 마르(Maar)형 분화구,,1.569672131147541,,,126.545756258047,33.2529715937201,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9d5cb1d9-fbd9-4c1e-8cc2-20dd182dec28.jpg
CNTS_300000000012691,하늘오름펜션,제주특별자치도 제주시 구좌읍 중산간동로 1909,"['반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_숙소']",,0,0,(+82) 0507-1336-6294,"하늘오름펜션은 제주의 아름다운 정경을 바라볼 수 있는 곳에 위치하고 있으며, 드넓게 펼쳐진 푸른 한라산과 제주 오름의 절경과 저녁에는 붉은빛이 아름다운 낙조를 볼 수 있는 곳이다.",,1.569672131147541,"소형견 입장가능 / 6kg이하 소형견만 가능 / 최대 2마리 가능 / 1마리당 10,000원 / 패드 등 반려용품 개별 지참 필수",,126.751242910407,33.4815600851502,,"공용주차장,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설",,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/18/fcb617be-5402-4665-8d0f-88aaca921375.jpg
CNTS_300000000016101,하도 어촌 체험 마을,제주특별자치도 제주시 구좌읍 해맞이해안로 1897-27,"['해녀', '물질', '해녀체험', '물질체험', '바다']",,0,0,(+82) 064-783-1996,평생 물질한 해녀 삼춘들이 있는 곳,,2.5,"매주 일, 월요일 정기휴무/ 물 때에 따라 시간 변동 가능/ 전화 문의",,126.9040529,33.52003178,"유료,1인 4만원",,,09:00:00,18:00:00,09:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/26/6919397d-28de-419f-b15f-6000408327e5.jpg
CNTS_300000000016096,하례감귤점빵협동조합,제주특별자치도 서귀포시 남원읍 하례로 272,"['빵', '상웨떡', '전통떡', '떡', '전통', '전통음료', '쉰다리']",,0,1,(+82) 064-767-4545,제주 전통 상웨떡의 변신은 무죄,,1.5,"매주 일요일, 공휴일 정기휴무/ 네이버 예약",,126.623351885057,33.2713446733921,"유료,인당 3만원",,,10:00:00,15:30:00,10:00:00,15:30:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/26/36a7401e-1b07-4dfa-b866-1460ea9fcd49.jpg
CNTS_200000000015152,하례점빵,제주특별자치도 서귀포시 남원읍 하례로 272,"['서귀포', '남원', '상웨빵', '이색체험', '러닝홀리데이인제주']",,1,0,(+82) 064-767-4545,새콤달콤 맛 좋은 상웨빵 요리체험,,1.5,"매주 일요일 정기휴무, 법정공휴일 휴무",하,126.623351885057,33.2713446733921,"유료,3만원",,실내,10:00:00,16:00:00,10:00:00,16:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/28/e6703e29-aedf-408d-ad45-d48903f67394.jpg
CNTS_300000000013151,하리보 해피월드,제주특별자치도 제주시 아연로 444-1,"['제주여행', '제주공항근처가볼만한곳', '제주실내데이트', '제주하리보', '제주놀만한곳', '제주전시', '제주미디어아트']",,0,1,(+82) 070-8850-8850,"제주에서 만나는 독일 젤리 ‘하리보’ 전시, 하리보 해피월드","체험,공연/전시",1.5,,하,126.528770546154,33.4738817185569,"유료,성인 18,000원 청소년 15,000원, 어린이 13,000원 제주도민 성인 13,000원, 제주도민 청소년 11,000원, 제주도민 어린이 9,000원 특별요금(경로/장애인) 10,000원, 2021년 이후 출생 무료","화장실,무료 WIFI,임산부 휴게시설",실내,10:00:00,19:00:00,10:00:00,19:00:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202408/20/fbf856e5-9364-4bfa-97da-4e80c65c3442.jpg
CNTS_300000000012856,하모돌고래투어,제주특별자치도 서귀포시 대정읍 최남단해안로 120,"['대정', '돌고래투어']",,0,6,(+82) 010-2980-5105,드넓은 바다에서 헤엄치는 멋진 돌고래를 볼 수 있는 투어,,1.569672131147541,연중무휴,,126.258379774648,33.2100650813269,,,,09:00:00,19:00:00,09:00:00,19:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202311/22/485d9b83-e3c1-47f6-9337-0469f74a1141.jpg
CNTS_200000000013411,하이제주호텔,제주특별자치도 제주시 한림읍 일주서로 5125,"['숙소', '공공와이파이존', '주차장', '호텔', '안전여행스탬프', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_숙소']",,0,0,(+82) 064-723-5801,"바베큐, 수영장 등 다양한 부대시설이 갖춰져 있는 호텔",,1.569672131147541,"소형견, 중형견, 대형견 입장가능 / 무농약 산책로 운영에 따른 진딧물 방지 약 복용 필요 / 리드줄 필수 / 디럭스 2마리, 패밀리 4마리 이상 방문 시 추가 요금 / 반려동물 전용 실내 놀이시설, 수영장, 바비큐장, 잔디시설, 셀프목욕실 운영 반려동물 산책로는 소·중형견 / 대형견으로 구분 운영 반려견 입실 가능 수는 방별로 상이하며, 추가 입장 시 추가 요금 발생",,126.253419,33.39176724,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202206/15/0686c892-2723-4a99-8ccc-f153a6efce4a.jpg
CNTS_300000000015887,하효살롱 협동조합,제주특별자치도 서귀포시 효돈순환로 217-8,"['서귀포', '효돈', '감귤과즐', '감귤타르트', '이색체험']",,0,1,(+82) 064-732-8181,새콤달콤 하효감귤로 즐기는 음식 체험,,1.0,,하,126.6217493,33.25653512,유료,,실내,09:00:00,18:00:00,09:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/20/d1d1f257-d9bb-4d5d-b7a7-3e96cd3a8088.jpg
CNTS_200000000009484,한국건강관리협회 제주특별자치도부,제주특별자치도 제주시 연북로 111,['의료관광'],,0,0,(+82) 064-740-0200,"감염병 예방 및 관리, 비전염성 만성질환의 조기 발견과 예방을 위한 효율적인 건강검진을 위하여 진료과목별 전문 의료진과 우수한 의료 인력, MRI, 123ch MDCT, HD급 내시경검사기 등 최첨단 의료장비를 갖추고 있으며 고객 중심의 의료서비스를 제공하기 위해 검진 예약에서부터 검진 과정 그리고 검진 후 관리까지 완벽한 시스템을 구축하여 안전, 안심, 신속, 정확한 고품격 건강검진을 제공하고 있습니다.",,1.4776119402985075,토요일 운영시간 07:30-12:30/ 일요일 휴무,,126.49332190718,33.4820951498002,,,,,,,,"전시회, 박물관 등 문화시설",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202404/24/e04bb933-4e37-4b24-b3c1-3f04a3c241a3.jpg
CONT_000000000500681,한남의숙터,제주특별자치도 서귀포시 대정읍 추사로,"['문화유적지', '문화관광', '역사유적', '어트랙션']",,0,3,(+82) 064-760-2505,대정지역의 대표적인 3대 의숙 중의 하나로 민족교육을 실시했던 현대교육기관인 한남의숙이 세워졌던 곳,,1.21875,,,126.270237124449,33.2552954888692,,"공용주차장,음료대,유도 및 안내시설,경보 및 피난시설",,,,,,역사유적지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/6496f665-a9b9-445e-984a-2c48adf8d3f2.jpg
CNTS_000000000021402,한동환해장성,제주특별자치도 제주시 구좌읍 해맞이해안로 858-1,"['경관/포토', '문화유적지', '자연경관', '역사유적', '포토스팟']",,0,3,(+82) --,아름다운 동쪽 해안길을 걸으며 역사를 되짚어보다,,1.569672131147541,연중무휴,,126.827347856163,33.5516043393397,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ab0dad0b-0b74-4014-a951-0152262a5e9f.jpg
CNTS_300000000012745,한라동물종합병원,제주특별자치도 제주시 고마로 37,"['반려동물병원', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,0,0,(+82) 064-753-0880,한라동물종합병원은 일도2동에 위치하였다.,,1.8,매주 일요일 및 공휴일 정기휴무 / 점심 및 휴게시간 : 12:00 ~ 13:30 / 야간/응급 진료 가능 / 사료 및 간식 판매,,126.539051276742,33.5108812234096,,"화장실,무료 WIFI,유도 및 안내시설",,09:00:00,18:00:00,09:00:00,18:00:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/29/563e0c1d-c291-48f1-8e2e-8e585055ab41.jpg
CNTS_200000000014171,한라마테우리,제주특별자치도 제주시 일주동로 102,"['한라마', '음식', '식당']",,0,1,(+82) 0507-1368-4319,한라마테우리는 청정 제주에서 자란 한라마와 채소로 반려동물을 위한 건강하고 맛있는 간식을 만드는 곳이다.,,1.569672131147541,"매주 월요일 휴무/ 소형견/ 중형견/ 대형견 입장가능, 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지",,126.55771372047,33.5150781872618,,,,11:00:00,19:00:00,11:00:00,19:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/08/a0c43d5c-86ce-464e-967f-faccb1e2d84f.jpg
