,Unnamed: 0,VISIT_AREA_NM,RAD_NM_ADDR,VISIT_AREA_TYPE_CD,TRAVEL_ID,SID_NM,SGG_NM,DNG_NM,포함여부 ,Unnamed: 9,HASHTAGS
627,846,웨이브서프,경기 남양주시 화도읍 북한강로 1630-18,6,a_a004089,경기도,남양주시,별내동,,,#활기찬에너지 #청량한기운 #자연과함께 #물놀이의추억 #스릴넘치는순간 #서핑의매력 #도전정신 #바람을가르며 #자유로운기분 #물살을느끼다 #모험의시작 #시원한바람 #파도와함께 #새로운경험 #심장의두근거림
628,847,파주놀이구름,경기 파주시 와석순환로 500,3,a_a017935,경기도,고양시 일산서구,덕이동,,,#환상적인모험 #감탄사연발 #자연속안식 #동심으로돌아가기 #생생한경험 #다채로운활동 #행복한순간 #순수의즐거움 #활력충전 #끝없는탐험 #감성자극 #가족과함께 #이색체험 #눈부신추억 #마음의여행
629,848,오이도종합어시장,경기 시흥시 오이도어시장로 7,4,a_a006551,경기도,시흥시,정왕동,,,#신선한바다향기 #다양한해산물 #지역의맛 #바다의선물 #독특한경험 #현지인의맛집 #해산물천국 #가족과함께 #바다와함께 #살아있는시장 #먹거리천국 #생동감있는 #현장감넘치는 #풍성한맛 #감각적인여행
630,850,효창공원,서울 용산구 효창원로 177-18,1,a_a002002,서울특별시,용산구,이태원동,,,#역사와함께 #평화로운 #고즈넉한 #시간여행 #문화체험 #아름다운기억 #감동적인순간 #마음의쉼터 #고전의멋 #감성충전 #전통의향기 #추억속으로 #힐링타임 #매혹적인경험 #잔잔한감동
631,852,광림아트센터 BBCH홀,서울 강남구 논현로163길 33,3,a_a006659,서울특별시,강남구,삼성동,,,#예술의향연 #감동적인무대 #문화감성충만 #몰입의시간 #장엄한공연 #감성의여운 #눈부신순간 #공연예술의정수 #마음의울림 #예술적경험 #열정의무대 #감성의파도 #창의적영감 #예술과교감 #기억에남는순간
632,853,와이즈파크,서울 마포구 양화로 176,3,a_a006032,서울특별시,종로구,통의동,,,#현대적감성 #도시속여유 #세련된분위기 #쇼핑의즐거움 #트렌디한공간 #문화향유 #다채로운경험 #도심속오아시스 #감각적인디자인 #모던한체험 #개성있는발견 #특별한순간 #활기찬분위기 #일상탈출 #새로운발견
633,854,키득키득아트홀,서울 종로구 동숭길 68,3,a_a006032,서울특별시,종로구,통의동,,,#생동감넘치는 #유쾌한순간 #창의력폭발 #예술의향연 #화려한무대 #감동의연속 #몰입경험 #웃음가득 #문화충전 #색다른즐거움 #감성자극 #다양한공연 #흥미진진 #상상력자극 #최고의연기
634,856,어쩌다산책,서울 종로구 동숭길 101,7,a_a010346,서울특별시,종로구,명륜4가,,,#자연과의교감 #산뜻한기분 #마음의여유 #풍경에감탄 #편안한쉼 #산책의즐거움 #힐링공간 #감성산책 #생동감있는 #자연속에서 #마음의평화 #소소한행복 #산책의기쁨 #정서적안정 #마음의힐링
635,857,경희대학교 국제캠퍼스,경기 용인시 기흥구 덕영대로 1732,7,a_a006985,경기도,수원시 영통구,영통동,,,#학문의정취 #지식의향연 #지적자극 #캠퍼스산책 #자연과함께 #조용한시간 #사색의시간 #청춘의기억 #미래를향해 #영감받기 #학문의길 #편안한휴식 #새로운발견 #지성의공간 #아름다운풍경
636,858,플레이인 더박스 건대점,서울 광진구 아차산로 215,4,a_a004541,서울특별시,서초구,잠원동,,,#창의적인공간 #도전정신 #몰입감있는 #색다른경험 #흥미로운탐험 #신선한충격 #몰입의시간 #감각적인체험 #이색적인순간 #상상력자극 #탐험가마음 #창작의시간 #아드레날린폭발 #기발한아이디어 #집중력상승
637,859,서울로 PH,서울 중구 만리재로 211,4,a_a003068,경기도,부천시,중동,,,#도심속낭만 #모던한분위기 #창의적인공간 #예술적영감 #편안한휴식 #아늑한분위기 #세련된공간 #특별한순간 #감성적인장소 #사진찍기좋은 #독특한경험 #여유로운시간 #트렌디한장소 #도심속오아시스 #기분좋은시간
638,860,콘텐츠박스,서울 종로구 동숭길 55,3,a_a017256,서울특별시,종로구,와룡동,,,#창의력자극 #독특한경험 #아이디어샘솟는 #문화적충격 #예술의향연 #감각의향연 #몰입의세계 #상상력폭발 #지적자극 #색다른경험 #잠재력발견 #창작의즐거움 #예술적감성 #감성자극 #영감의원천
639,862,안양 농수산물도매시장,경기 안양시 동안구 흥안대로 313,4,a_a009594,서울특별시,서초구,서초동,,,#다채로운경험 #현지의맛 #신선한재료 #활기찬분위기 #모험심자극 #새로운발견 #풍성한맛 #정겨운분위기 #재미있는발견 #다양한선택 #친절한상인 #현지체험 #색다른경험 #오감만족 #맛있는추억
640,863,CN스파,서울 서초구 사평대로 126,6,a_a009594,서울특별시,서초구,서초동,,,#편안한휴식 #따뜻한온기 #스트레스해소 #몸과마음의치유 #평온한시간 #재충전의시간 #여유로운분위기 #내면의안정 #깊은휴식 #피로회복 #마음의평온 #고요한순간 #편안함가득 #안락한분위기 #심신의힐링
641,866,롯데백화점 노원점 VIP Var,동일로 1414 롯데백화점 노원점 3층,4,a_a005614,서울특별시,강남구,삼성동,,,#럭셔리경험 #특별한순간 #프리미엄서비스 #우아한분위기 #고급스러움 #편안한쉼터 #소중한기억 #차분한시간 #품격있는맛 #잊지못할순간 #환상적인경험 #여유로운시간 #완벽한휴식 #세련된공간 #귀족적인느낌
642,867,디도재즈라운지,서울 광진구 자양로18길 56,3,a_a006868,서울특별시,광진구,구의동,,,#음악의향연 #고급스러운분위기 #감미로운선율 #한잔의여유 #감각적인공간 #예술적체험 #무드있는밤 #감성적인밤 #낭만가득 #영감받는순간 #재즈의매력 #황홀한시간 #정서적충전 #심미적경험 #음악과함께
643,868,서순라길 K 주얼리 종로페스티벌,서울 종로구 훈정동 86,8,a_a006548,서울특별시,종로구,가회동,,,#화려한장식 #보석의매력 #눈부신빛깔 #세련된매력 #특별한순간 #고급스러운느낌 #예술적감각 #섬세한디자인 #감동적인경험 #소중한기억 #반짝이는순간 #감각적인경험 #독특한체험 #매혹적인빛 #잊지못할기억
644,869,김포아트빌리지,경기 김포시 모담공원로 170,3,a_a005144,경기도,김포시,장기동,,,#예술의향연 #문화속으로 #감성충만 #창작의기쁨 #독특한경험 #영감의샘 #마음의여유 #감동적인예술 #새로운발견 #예술가의꿈 #창의적인순간 #감성여행 #예술적체험 #기분좋은발견 #평온한시간
645,870,이태원앤틱가구거리,서울 용산구 보광로 120-2,4,a_a004271,서울특별시,영등포구,여의도동,,,#오래된매력 #고풍스러운 #특별한발견 #빈티지감성 #시간의흔적 #독특한경험 #감성여행 #이국적인분위기 #추억의조각 #새로운영감 #고전의아름다움 #감각적인순간 #기억에남는 #소중한시간 #예술적인공간
646,871,니지모리스튜디오,경기 동두천시 천보산로 567-12,3,a_a009626,경기도,동두천시,탑동동,,,#예술에빠지다 #몽환적인순간 #감성여행 #창의력폭발 #색다른경험 #독특한분위기 #새로운발견 #기쁨의환희 #영감의보고 #매혹적인장소 #감각의향연 #빛과그림자 #예술의향기 #내면의여행 #감동의시간
647,872,서해랑 제부도해상케이블카 전곡정류장,경기 화성시 서신면 전곡항로 1-10,6,a_a006521,경기도,안산시 단원구,초지동,,,#탁트인전망 #바닷바람 #상쾌한기분 #자연과함께 #환상적인경치 #평온한시간 #새로운발견 #하늘위산책 #도심탈출 #풍경속으로 #기분전환 #자유로운기분 #힐링여행 #고요한순간 #마음의여유
648,873,코버월드,경기 포천시 군내면 청성로 72,6,a_a018172,경기도,포천시,신북면,,,#모험의시작 #창의력자극 #호기심가득 #상상력폭발 #신비로운경험 #탐험정신 #동심으로돌아가기 #이색체험 #새로운발견 #판타지세상 #생동감있는순간 #환상의세계 #마법같은순간 #몰입감최고 #환상적인모험
649,874,운길산콩마을,경기 남양주시 조안면 운길산로 25,7,a_a002864,경기도,남양주시,조안면,,,#자연속으로 #마음의안식처 #소박한매력 #고요한휴식 #정겨운풍경 #따뜻한기운 #편안한쉼터 #순수한시간 #여유로운순간 #평온한자연 #아늑한분위기 #힐링여행 #느긋한시간 #맑은공기 #자연의품속에서
650,875,축령산자연휴양림 매표소,경기 남양주시 수동면 축령산로 299,7,a_a012452,경기도,남양주시,수동면,,,#자연의품속 #맑은공기 #휴식의시간 #자연속힐링 #산림욕 #평온한마음 #자연치유 #건강한시간 #녹색향기 #자연경관 #자연속여유 #마음의안식 #자연친화 #심신안정 #자연과함께
651,876,코드케이 인천구월점,인천 남동구 인하로 497-15,3,a_a003281,인천광역시,중구,전동,,,#창의적인영감 #세련된분위기 #도시속휴식 #모던한매력 #문화의향연 #독창적인공간 #예술적인감각 #현대적미학 #편안한분위기 #지적자극 #감각적인시간 #정적인즐거움 #차분한여유 #안락한분위기 #도심속오아시스
652,880,스타필드시티 위례,경기 하남시 위례대로 200,4,a_a007936,경기도,광주시,남한산성면,,,#다채로운경험 #현대적인공간 #쇼핑의즐거움 #문화와함께 #감각적인디자인 #활기찬분위기 #도시속자연 #맛있는여행 #트렌디한장소 #여유로운시간 #가족과함께 #휴식의시간 #친구와함께 #새로운발견 #세련된분위기
653,881,포천종합운동장,경기 포천시 군내면 호국로 1518,8,a_a006386,경기도,의정부시,자일동,,,#활기찬에너지 #스포츠의열기 #도전정신 #승리의기쁨 #건강한삶 #경기의열정 #팀워크감동 #성취감 #함께하는순간 #운동의즐거움 #새로운도전 #희망찬미래 #응원의힘 #열정적인시간 #활동적인하루
654,883,나인블럭 가평점,경기 가평군 설악면 한서로268번길 157,3,a_a006030,경기도,가평군,설악면,,,#자연과함께 #힐링되는공간 #도심탈출 #마음의안식처 #여유로운시간 #감성충전 #평온한하루 #아름다운풍경 #편안한느낌 #자연속쉼터 #조용한시간 #리프레쉬여행 #감동적인순간 #마음의휴식 #편안한분위기
655,884,공산성,충남 공주시 웅진로 280,2,b_b006609,경기도,성남시 분당구,서현동,,,#역사의흔적 #평온한시간 #고요한아침 #시간속여행 #문화유산탐방 #아름다운풍경 #감동의순간 #마음의안식처 #고전의아름다움 #감성여행 #전통의미학 #추억여행 #힐링여행 #매력적인경험 #잔잔한여운
656,885,예림당아트홀,서울 강남구 언주로 337,3,a_a002086,서울특별시,종로구,소격동,,,#예술의향연 #창의력자극 #문화적충전 #영감의순간 #새로운경험 #몰입의시간 #마음의울림 #감동의연출 #예술적감성 #창작의기쁨 #매혹적인무대 #작품속으로 #예술과교감 #감성의여운 #무대의마법
657,886,아트원씨어터 1관,서울 종로구 대학로12길 83,3,a_a002099,서울특별시,종로구,동숭동,,,#예술적인감동 #문화의향연 #몰입감있는시간 #창의력자극 #극장속경험 #눈부신무대 #심장뛰는순간 #새로운발견 #작품의매력 #배우의열정 #공연의마법 #몰입의시간 #감성자극 #감동의파도 #예술의향기
658,888,인천향교,인천 미추홀구 매소홀로 589,2,a_a003735,인천광역시,미추홀구,문학동,,,#역사속으로 #문화유산탐방 #전통의멋 #고요한시간 #고즈넉한아침 #평온한기분 #고전의아름다움 #마음의여유 #역사탐방 #고풍스러운경험 #감성여행 #전통문화체험 #고즈넉한풍경 #잔잔한감동 #조용한휴식
659,889,부평풍물대축제,인천 부평구 부평대로 168,8,a_a004066,인천광역시,중구,신포동,,,#문화의향연 #독특한체험 #흥겨운리듬 #축제의열기 #다채로운풍경 #지역의자부심 #활기찬분위기 #다양한볼거리 #음악의향기 #가족과함께 #추억만들기 #흥분되는순간 #특별한하루 #지역축제 #감동적인경험
660,891,상동호수공원 분수광장,경기 부천시 길주로 16,1,a_a004066,인천광역시,중구,신포동,,,#자연속의쉼터 #평온한순간 #마음의여유 #따스한햇살 #조용한산책 #맑은공기 #잔잔한물결 #공간의여유 #녹음의향기 #심신안정 #자연친화적 #힐링의시간 #상쾌한기분 #자연의소리 #여유로운공간
661,892,원당성사화훼단지,경기 고양시 덕양구 호국로 924,4,a_a017922,경기도,고양시 덕양구,원당동,,,#다채로운풍경 #자연의미소 #감성여행 #감동적인순간 #평온한휴식 #마음의힐링 #꽃향기속으로 #사진의예술 #새로운발견 #색다른경험 #조화로운풍경 #자연에빠지다 #생기넘치는시간 #마음을채우다 #특별한기억
662,893,통일동산두부마을,경기 파주시 탄현면 필승로 480,7,a_a015771,경기도,파주시,탄현면,,,#전통의맛 #풍경속으로 #자연과함께 #마음의안식처 #힐링여행 #푸근한정 #정겨운마을 #평온한시간 #정성가득 #맛있는기억 #따뜻한환대 #고향의맛 #소박한행복 #편안한휴식 #여유로운순간
663,894,영은미술관,경기 광주시 청석로 300,3,a_a006549,경기도,광주시,쌍령동,,,#예술적영감 #감성여행 #조용한사색 #마음의안식 #창의력충전 #평온한시간 #예술의향기 #명상의시간 #감동적인예술 #심미적경험 #마음의힐링 #예술세계 #색다른경험 #영혼의쉼터 #감성충만
664,895,백남준아트센터,경기 용인시 기흥구 백남준로 10,3,a_a001311,경기도,용인시 기흥구,보라동,,,#예술의향연 #창의력자극 #독특한경험 #영감의샘 #시각예술 #감각의향연 #문화적충격 #현대미술 #생각의전환 #지적자극 #예술적감동 #몰입감 #새로운발견 #창조적경험 #독창성발견
665,896,서울로7017,서울 중구 퇴계로 33,7,c_c002139,서울특별시,중구,초동,,,#도시의오아시스 #현대적조화 #도심속여유 #아름다운조망 #문화의숨결 #자연과함께 #활기찬공간 #산책의즐거움 #서울의비밀 #특별한순간 #감각적인경험 #휴식의시간 #도심속힐링 #감성산책 #일상의탈출
666,897,화성종합경기타운,경기 화성시 향남읍 향남로 470,8,a_a002270,서울특별시,서초구,서초동,,,#활력넘치는 #스포츠열정 #경기장의감동 #응원의함성 #에너지충전 #다이나믹한경험 #팀워크의힘 #운동의즐거움 #경기장의열기 #새로운도전 #자유로운시간 #활동적인하루 #승리의기쁨 #경기의흥분 #다양한체험
667,898,행주산성 매표소,경기 고양시 덕양구 행주로15번길 89,7,a_a017782,경기도,고양시 일산동구,장항동,,,#역사와의조우 #평온한시간 #고요한풍경 #과거여행 #문화탐방 #기억에남는곳 #감동의순간 #마음의안식처 #고풍스러운멋 #감성가득 #전통의숨결 #추억의여정 #힐링의시간 #매력적인체험 #잔잔한여운
668,899,행주산성역사공원,경기 고양시 덕양구 행주산성로 93-38,2,a_a017782,경기도,고양시 일산동구,장항동,,,#역사의흐름 #풍경에취하다 #문화재발견 #고요한시간 #자연과조화 #마음의안식 #과거로의여행 #감성여행 #웅장한풍경 #전통의숨결 #시간의흔적 #감동의순간 #고요한아침 #추억의발견 #마음충전
669,901,놀숲 동탄남광장점,경기 화성시 메타폴리스로 53,3,a_a017743,경기도,화성시,오산동,,,#편안한휴식 #독서의즐거움 #감성충만 #조용한시간 #책향기 #지적충전 #아늑한공간 #마음의안식 #여유로운순간 #문화탐방 #순간의행복 #영감의원천 #내면의여행 #지식의바다 #정서적안정
670,903,여주오곡나루축제,경상북도 경주시 원화로 102,8,a_a007928,경기도,여주시,천송동,,,#전통의맛 #풍성한수확 #따뜻한환영 #고소한향기 #농촌의정취 #기분좋은설렘 #자연속에서 #다채로운경험 #손맛체험 #정겨운분위기 #농촌문화탐방 #가족과함께 #소박한행복 #농산물의향연 #계절의선물
671,904,율곡수목원,경기 파주시 파평면 장승배기로 394,1,a_a004269,경기도,파주시,문산읍,,,#자연의숨결 #평온한산책 #마음의여유 #힐링스팟 #푸르른풍경 #자연친화적 #맑은공기 #고요한자연 #여유로운시간 #자연속휴식 #산림욕 #생태체험 #숲속의아침 #자연과교감 #편안한쉼터
672,906,크리스월드,경기 가평군 가평읍 북한강변로 360-91,5,a_a001147,경기도,가평군,가평읍,,,#환상적인풍경 #자연과하나됨 #휴식의천국 #마음의안식처 #힐링스팟 #감성여행 #아늑한시간 #신비로운경험 #평온한순간 #자연의매력 #소소한기쁨 #산뜻한기운 #여유로운하루 #기분좋은휴식 #자연속의쉼터
673,908,레스트,경기 안산시 단원구 참살이2길 22,5,a_a004036,경기도,안산시 단원구,대부북동,,,#편안한휴식 #아늑한분위기 #감성적인공간 #마음의안식 #고요한시간 #감동적인만남 #조용한행복 #따뜻한기억 #평온한순간 #마음의여행 #잔잔한위로 #편안한분위기 #안락한시간 #따뜻한여운 #마음의힐링
674,909,더플레인,서울 중구 명동10길 15-1,4,a_a001356,서울특별시,강서구,공항동,,,#독특한경험 #아늑한분위기 #감성적인공간 #감각적인디저트 #분위기있는시간 #휴식의순간 #도심속오아시스 #매력적인카페 #기분좋은여유 #조용한행복 #서정적인시간 #특별한하루 #기억에남는장소 #편안한쉼터 #미식의즐거움
675,910,마켓가든,인천 연수구 동곡재로 74-33,7,a_a006565,인천광역시,연수구,연수동,,,#자연의품안에서 #평온한여유 #도심속힐링 #푸르른풍경 #느긋한시간 #편안한쉼터 #자연과하나됨 #맑은공기 #조용한사색 #휴식의즐거움 #마음의안식처 #행복한순간 #자연속의여유 #신록의아름다움 #청량한기분
676,911,하늘궁,경기 양주시 장흥면 권율로309번길 278-13,6,a_a002089,서울특별시,영등포구,여의도동,,허경영의 종교 집단 시설...,#평온한휴식 #자연속의여유 #고요한시간 #마음의안식처 #조용한행복 #푸른풍경 #숨겨진보석 #힐링스팟 #편안한시간 #자연과함께 #감성여행 #정신적쉼터 #여유로운순간 #자연의소리 #잔잔한행복
677,912,서오릉,경기 고양시 덕양구 서오릉로 334-32,2,a_a007374,경기도,고양시 덕양구,삼송동,,,#역사의숨결 #평온한산책 #고요한아침 #시간의흐름속으로 #문화유산탐방 #아름다운경관 #감동의순간 #마음의안식처 #고전미가득 #감성여행 #전통의정취 #추억속여행 #힐링의시간 #매력적인풍경 #잔잔한감정
678,913,한택식물원,경기 용인시 처인구 백암면 한택로 2,6,c_c000072,경기도,안성시,죽산면,,,#자연과함께 #평온한시간 #심신의안정 #생태체험 #초록의휴식 #맑은공기 #순수한기쁨 #눈부신경관 #소박한행복 #마음의여유 #자연속으로 #계절의변화 #풍경에취하다 #행복한순간 #자연과교감
679,914,예크생물원,경기 여주시 흥천면 신근안터길 48,6,b_b006344,경기도,여주시,흥천면,,,#자연속으로 #상쾌한공기 #마음의평화 #생태탐방 #힐링여행 #자연의신비 #감성여행 #초록의세계 #평온한시간 #자연치유 #마음의안식처 #자연경관 #휴식의시간 #조용한위로 #느긋한여행
680,916,에스플래닛,서울 서초구 강남대로6길 66-15,4,a_a003760,서울특별시,서초구,반포동,,,#독특한경험 #문화적충격 #예술적감동 #창의력폭발 #감성여행 #이색적인즐거움 #감각적체험 #흥미로운발견 #비밀스러운공간 #영감의원천 #현대미술체험 #신비로운분위기 #미적만족 #예술의향연 #감동적인순간
681,917,아름지기,서울 종로구 효자로 17,3,a_a015389,서울특별시,종로구,와룡동,,,#문화유산탐방 #정적의미학 #전통의숨결 #고요한시간 #예술의향연 #평온한마음 #고풍스러운멋 #역사속여행 #섬세한아름다움 #감성여행 #전통체험 #마음의안식처 #조용한힐링 #예술적감동 #고요한감동
682,918,사우스스프링스CC,경기 이천시 모가면 공원로 64,5,a_a007209,경기도,이천시,모가면,,,#자연과함께 #탁트인전망 #청량한기운 #여유로운시간 #평온한하루 #맑은공기 #힐링의장소 #잔잔한행복 #마음의휴식 #초록의풍경 #감성충만 #일상의탈출 #자연속으로 #아름다운경관 #편안한여행
683,922,평강랜드,우물목길 171-18,1,a_a007002,경기도,포천시,영북면,,,#자연의품속 #마음의안식처 #평온한여정 #시원한바람 #자연속의쉼터 #색다른경험 #자연과교감 #풍경의아름다움 #여유로운시간 #감성여행 #조용한행복 #자연의소리 #잔잔한미소 #마음의치유 #자연의선물
684,924,경동시장,서울 동대문구 왕산로 147,4,a_a007325,서울특별시,종로구,낙원동,,,#다채로운경험 #현지의맛 #따뜻한온기 #생동감넘치는 #정겨운분위기 #속깊은정 #풍성한먹거리 #인심좋은사람들 #활기찬시장 #정감있는풍경 #정겨운골목 #전통의멋 #눈길끄는풍경 #이색적인경험 #다양한문화
685,925,경복궁,제주특별자치도 제주시 관덕로15길 7-1,2,a_a006398,서울특별시,종로구,소격동,,,#문화탐방 #역사속으로 #전통의미 #고풍스러움 #감동의순간 #시간의흐름 #조화로운 #새로운발견 #마음의여행 #행복한순간 #감성여행 #평온한시간 #추억여행 #아름다운경험 #고전의아름다움
686,926,덕암사,경기 구리시 경춘로20번길 72-8,2,a_a006463,경기도,수원시 팔달구,팔달로1가,,,#영혼의안식처 #고요한순간 #평온한마음 #자연속여행 #마음의평화 #순수한기쁨 #명상의시간 #풍경속으로 #편안한쉼터 #내면의여유 #정적인감동 #자연의아름다움 #정서적안정 #힐링포인트 #조용한행복
687,927,강서구청 뒷골목,화곡로 308,4,a_a010122,서울특별시,성동구,성수동2가,,,#현지의맛 #숨은명소 #정겨운분위기 #일상탈출 #고요한시간 #소소한행복 #아늑한거리 #따뜻한온기 #특별한순간 #일상속여유 #소박한아름다움 #마음의휴식 #소중한기억 #편안한걸음 #친근한맛집
688,928,송도센트럴파크,충청북도 단양군 영춘면 구인사길 73,7,a_a003827,인천광역시,연수구,송도동,,,#자연속의휴식 #풍경속으로 #마음의안식 #조화로운시간 #감성여행 #맑은공기 #평온한순간 #자연과하나되기 #아름다운경관 #여유로운하루 #힐링여행 #마음의치유 #감동적인자연 #산책의즐거움 #자연의소리
689,929,박물관은살아있다 인사동점,서울 종로구 인사동길 12,2,a_a007616,서울특별시,종로구,인사동,,,#창의력폭발 #상상력자극 #유쾌한경험 #독특한만남 #몰입감최고 #오감만족 #예술의향연 #색다른체험 #즐거운학습 #문화탐험 #생동감넘치는 #예상밖의즐거움 #놀라운발견 #흥미진진 #기발한아이디어
690,931,"동막골 계곡, 힐링야영 축제",동내로 1341,8,a_a008099,경기도,연천군,전곡읍,,,#자연속으로 #마음의평화 #여유로운시간 #소박한행복 #자연과하나됨 #고요한순간 #맑은바람 #청정에너지 #힐링의시간 #조용한쉼터 #자연의선물 #일상의탈출 #감성힐링 #산속여행 #심신안정
691,932,킹덤락볼링장,인천 부평구 대정로 66,5,a_a002041,인천광역시,부평구,부평동,,,#볼링의매력 #활기찬시간 #팀워크확인 #도전정신 #경쟁의묘미 #손맛느끼기 #스릴넘치는 #스트레스해소 #색다른경험 #에너지충만 #계속되는도전 #기록갱신 #정신집중 #기쁨의순간 #함께하는즐거움
692,933,오이도전통수산시장,경기 시흥시 오이도로 167,4,a_a013696,경기도,시흥시,정왕동,,,#싱그러운바다향기 #신선한해산물 #현지의맛 #다양한미식체험 #오감만족 #바다의선물 #현지체험 #푸짐한먹거리 #해산물천국 #재래시장탐방 #인심좋은곳 #소박한행복 #전통시장여행 #바다냄새가득 #맛있는기억
693,934,박완서 작가가 살던집,아치울길 85-7,2,a_a002960,경기도,구리시,아천동,,,#문학의향기 #추억속산책 #감성여행 #작가의발자취 #고요함속으로 #역사의흔적 #영감의장소 #마음의쉼터 #사색의시간 #감동의순간 #문학적상상 #고즈넉한분위기 #삶의이야기 #잔잔한감동 #감성충전
694,935,제로월드 서현직영점,경기 성남시 분당구 서현로210번길 17,3,a_a004208,경기도,성남시 분당구,서현동,,,#모험가득한 #신비로운분위기 #매혹적인체험 #호기심자극 #시간순삭 #새로운발견 #몰입감최고 #상상력자극 #다양한경험 #독특한공간 #기대감상승 #흥미진진한 #비일상적인경험 #색다른재미 #뇌자극경험
695,936,김포조각공원,경기 김포시 월곶면 용강로13번길 38,1,a_a000424,경기도,김포시,월곶면,,,#예술의향연 #창의력자극 #상상력폭발 #평온한산책 #감각의축제 #자연과예술의조화 #사색의시간 #감성적인순간 #마음의안식처 #조각속이야기 #독특한경험 #자연속예술 #영감충전 #새로운발견 #여유로운시간
696,937,을지로노가리골목,서울 중구 을지로13길 17,8,a_a011614,서울특별시,중구,봉래동2가,,,#현지의정취 #레트로감성 #편안한분위기 #기억에남는 #따뜻한추억 #도심속여유 #오래된추억 #소소한행복 #여유로운순간 #아날로그감성 #추억의거리 #다정한시간 #노스텔지아 #서민의정 #잔잔한행복
697,940,소래포구전통어시장,인천 남동구 장도로 86-17,4,a_a011091,인천광역시,남동구,논현동,,,#신선한바다향기 #현지체험 #다양한해산물 #어시장탐방 #해산물잔치 #맛있는여행 #소박한매력 #바다의맛 #지역특산품 #활기찬분위기 #정겨운사람들 #현지인추천 #먹거리천국 #바다의선물 #전통의맛
698,941,북한산국립공원 회룡탐방지원센터,경기 의정부시 전좌로155번길 82,1,a_a005469,경기도,남양주시,진건읍,,,#자연과함께 #평온한순간 #산책의즐거움 #힐링여행 #마음의안식처 #맑은공기 #자연속으로 #심신의휴식 #풍경감상 #일상의탈출 #조용한시간 #자연치유 #산속의평화 #마음의여유 #자연의아름다움
699,942,모다아울렛 구리남양주점,경기 구리시 경춘북로 230,4,a_a017792,경기도,구리시,갈매동,,,#다양한쇼핑 #풍성한선택 #트렌디한공간 #즐거운발견 #숨겨진보물 #활기찬분위기 #세련된스타일 #저렴한가격 #쇼핑천국 #알뜰한구매 #편안한쇼핑 #만족스러운경험 #재미있는탐방 #기분좋은만남 #특별한하루
700,943,강동구립 성내도서관,서울 강동구 성안로 106-1,3,a_a017827,경기도,남양주시,진접읍,,,#지식의향연 #조용한공간 #마음의안식처 #책향기가득 #생각의여행 #지혜의샘터 #독서의기쁨 #내면의평화 #사색의시간 #문화의숲 #배움의여정 #감성의집 #영감의순간 #지식충전 #현대적도서관
701,945,전등사,인천 강화군 길상면 전등사로37-41,2,a_a008166,인천광역시,강화군,강화읍,,,#역사의향기 #마음의안식처 #풍경에취하다 #고요한순간 #조용한여유 #옛정취 #선을느끼다 #자연속쉼터 #내면의평화 #시간의흐름 #아름다운경치 #성스러운분위기 #사유의시간 #고요한산책 #평온한마음
702,946,시온아트홀,서울 종로구 대학로8가길 52,3,a_a002064,서울특별시,종로구,예지동,,,#예술의향연 #감동의무대 #몰입의시간 #문화충전 #창의력자극 #영감의순간 #예술적감성 #연극의매력 #공연의묘미 #감정의폭발 #스토리의힘 #환상적인경험 #색다른체험 #공연예술 #기억에남는경험
703,947,현대백화점 중동점,경기 부천시 길주로 180,4,a_a006149,경기도,부천시,중동,,,#다양한매력 #프리미엄쇼핑 #세련된경험 #럭셔리한분위기 #새로운발견 #편안한시간 #맛집탐방 #문화의향연 #트렌디한공간 #고급스러운체험 #쇼핑천국 #행복한순간 #가족과함께 #친구와함께 #특별한하루
704,948,모다아울렛 인천점,인천 서구 북항로32번안길 50,4,a_a004501,인천광역시,연수구,송도동,,,#쇼핑천국 #다양한브랜드 #가성비좋은 #트렌디한선택 #패션피플 #즐거운발견 #가족과함께 #친구와함께 #편안한공간 #기분좋은시간 #여유로운쇼핑 #일상탈출 #유니크한아이템 #세련된스타일 #쇼핑의묘미
705,949,김포에코센터,경기 김포시 김포한강11로 455,3,a_a004273,서울특별시,동작구,노량진동,,,#자연속으로 #친환경체험 #생태탐방 #에코여행 #환경보호 #지속가능한미래 #녹색쉼터 #생태계체험 #자연의소리 #현대적자연 #깨끗한공기 #자연과하나 #에코러버 #생태교육 #환경에너지
706,951,인천차이나타운,제주특별자치도 서귀포시 서호중로 65,4,a_a005694,인천광역시,중구,신포동,,,#이국적인분위기 #다채로운풍경 #문화의향연 #독특한경험 #미식여행 #색다른매력 #이색적인체험 #여행의즐거움 #다양한문화체험 #전통과현대의조화 #숨겨진보물 #문화탐방 #오감만족 #이국적인풍경 #문화유산탐험
707,953,올림픽공원,올림픽로 424,1,a_a005347,서울특별시,송파구,방이동,,,#자연속에서 #탁트인전망 #여유로운시간 #풍경에반하다 #마음의여유 #잔잔한행복 #조용한산책 #힐링캠프 #기분전환 #마음의힐링 #평온한순간 #휴식의시간 #심신안정 #소중한추억 #활력충전
708,960,양녕대군이제묘역,서울 동작구 양녕로 167,2,a_a003853,서울특별시,강남구,삼성동,,,#역사의숨결 #조용한감동 #고요한아름다움 #선조의지혜 #마음의안식 #전통의미 #감성의여운 #역사속산책 #문화의재발견 #고즈넉한시간 #평화로운순간 #깊은사색 #감동의순간 #고전의아름다움 #감성깊은여행
